Drug1,Drug2,Prob,Method
DB00720,C1704272,0.1701,LapRLS
DB01043,C0010692,0.1701,LapRLS
DB00125,C0043094,0.17,LapRLS
DB00313,C0151603,0.17,LapRLS
DB00915,C1384666,0.1699,LapRLS
DB00859,C0042571,0.1698,LapRLS
DB00597,C0151636,0.1698,LapRLS
DB00313,C0392525,0.1697,LapRLS
DB11180,C0030920,0.1697,LapRLS
DB00720,C0000731,0.1697,LapRLS
DB01213,C0024312,0.1697,LapRLS
DB00125,C0032617,0.1697,LapRLS
DB00720,C0032290,0.1696,LapRLS
DB00727,C0019270,0.1696,LapRLS
DB01043,C0000731,0.1695,LapRLS
DB06151,C0018802,0.1695,LapRLS
DB00187,C0011991,0.1694,LapRLS
DB11180,C0002170,0.1694,LapRLS
DB00431,C0037036,0.1694,LapRLS
DB06698,C0029408,0.1694,LapRLS
DB01008,C0018802,0.1694,LapRLS
DB00125,C0028738,0.1694,LapRLS
DB00720,C2239176,0.1693,LapRLS
DB00915,C0020625,0.1693,LapRLS
DB00727,C0004144,0.1693,LapRLS
DB00752,C0008031,0.1692,LapRLS
DB01236,C0162119,0.1692,LapRLS
DB00710,C0030554,0.1692,LapRLS
DB00727,C0011071,0.1692,LapRLS
DB00583,C0338831,0.1691,LapRLS
DB00727,C0151517,0.16899999999999998,LapRLS
DB00316,C0003537,0.16899999999999998,LapRLS
DB00572,C0018681,0.16899999999999998,LapRLS
DB00727,C0003873,0.1689,LapRLS
DB00720,C0006277,0.1689,LapRLS
DB00316,C0011071,0.1688,LapRLS
DB04572,C0032326,0.1688,LapRLS
DB00313,C0085605,0.1687,LapRLS
DB00316,C0023890,0.1687,LapRLS
DB06698,C2225524,0.1687,LapRLS
DB00915,C0040046,0.1686,LapRLS
DB04871,C2830004,0.1686,LapRLS
DB04572,C0029456,0.1686,LapRLS
DB00964,C0009676,0.1685,LapRLS
DB01005,C0001339,0.1685,LapRLS
DB00904,C0027497,0.1684,LapRLS
DB00964,C0015967,0.1683,LapRLS
DB04572,C0349506,0.1682,LapRLS
DB00478,C0008350,0.1682,LapRLS
DB00313,C0151740,0.1681,LapRLS
DB00828,C0151636,0.168,LapRLS
DB00125,C3665347,0.168,LapRLS
DB00130,C0029456,0.168,LapRLS
DB00753,C0237849,0.168,LapRLS
DB00313,C0007859,0.168,LapRLS
DB00753,C0015397,0.168,LapRLS
DB00915,C0003864,0.1679,LapRLS
DB00964,C0042109,0.1679,LapRLS
DB01043,C0042510,0.1678,LapRLS
DB00659,C0232726,0.1677,LapRLS
DB00720,C0011253,0.1677,LapRLS
DB00597,C0038454,0.1677,LapRLS
DB00478,C0013384,0.1676,LapRLS
DB01058,C0027497,0.1676,LapRLS
DB00478,C0038454,0.1676,LapRLS
DB01236,C0020676,0.1675,LapRLS
DB00246,C0033774,0.1675,LapRLS
DB00960,C0030193,0.1675,LapRLS
DB01181,C0018681,0.1674,LapRLS
DB00478,C0013428,0.1674,LapRLS
DB00515,C0476273,0.1673,LapRLS
DB00720,C0151636,0.1672,LapRLS
DB00478,C0042345,0.1672,LapRLS
DB01043,C0019270,0.1672,LapRLS
DB00828,C0151889,0.1672,LapRLS
DB11180,C0018802,0.1671,LapRLS
DB00281,C0041834,0.16699999999999998,LapRLS
DB00130,C0040046,0.16699999999999998,LapRLS
DB00313,C0151636,0.16699999999999998,LapRLS
DB00752,C2830004,0.1669,LapRLS
DB06698,C0034069,0.1669,LapRLS
DB01008,C0026961,0.1669,LapRLS
DB00720,C0013390,0.1668,LapRLS
DB00431,C0013384,0.1667,LapRLS
DB01080,C2225524,0.1666,LapRLS
DB00859,C0013295,0.1665,LapRLS
DB01008,C0034063,0.1665,LapRLS
DB00130,C0026848,0.1665,LapRLS
DB00828,C0002170,0.1664,LapRLS
DB04572,C0017574,0.1663,LapRLS
DB00964,C0002792,0.1663,LapRLS
DB06698,C0023052,0.1662,LapRLS
DB01080,C0017601,0.1661,LapRLS
DB00187,C0041657,0.166,LapRLS
DB00859,C0018099,0.166,LapRLS
DB00125,C0017601,0.166,LapRLS
DB01043,C0013362,0.166,LapRLS
DB00478,C0028738,0.166,LapRLS
DB00554,C0042963,0.1659,LapRLS
DB06151,C0028738,0.1659,LapRLS
DB00544,C0085649,0.1659,LapRLS
DB00753,C0000731,0.1658,LapRLS
DB00720,C0025160,0.1657,LapRLS
DB00727,C0349506,0.1657,LapRLS
DB00597,C0349506,0.1657,LapRLS
DB06151,C0151827,0.1657,LapRLS
DB06791,C0042963,0.1656,LapRLS
DB00859,C0036572,0.1656,LapRLS
DB00753,C0428977,0.1656,LapRLS
DB00583,C0018021,0.1656,LapRLS
DB00145,C0041834,0.1655,LapRLS
DB00900,C0018681,0.1654,LapRLS
DB00727,C0029882,0.1654,LapRLS
DB00630,C0003862,0.1654,LapRLS
DB00529,C0234632,0.1654,LapRLS
DB01236,C0025160,0.1654,LapRLS
DB00753,C0002170,0.1653,LapRLS
DB00669,C0000737,0.1653,LapRLS
DB01236,C0017675,0.1653,LapRLS
DB01008,C0013390,0.1653,LapRLS
DB00804,C0003862,0.1652,LapRLS
DB00583,C0085631,0.1651,LapRLS
DB00741,C0018681,0.165,LapRLS
DB00544,C0424295,0.165,LapRLS
DB00313,C0019270,0.1649,LapRLS
DB06795,C0002792,0.1648,LapRLS
DB00583,C2225524,0.1648,LapRLS
DB00720,C0015732,0.1648,LapRLS
DB00915,C0392525,0.1648,LapRLS
DB04572,C0038454,0.1648,LapRLS
DB01362,C0027497,0.1647,LapRLS
DB00301,C0027497,0.1647,LapRLS
DB06261,C0006277,0.1646,LapRLS
DB06287,C0027497,0.1646,LapRLS
DB00125,C0042024,0.1646,LapRLS
DB11180,C0017565,0.1646,LapRLS
DB00859,C0030252,0.1646,LapRLS
DB01050,C0013404,0.1646,LapRLS
DB11180,C0302809,0.1646,LapRLS
DB06700,C0033774,0.1645,LapRLS
DB00317,C0018681,0.1645,LapRLS
DB06698,C0003962,0.1645,LapRLS
DB01008,C0011253,0.1645,LapRLS
DB00753,C0302809,0.1644,LapRLS
DB01205,C0027497,0.1644,LapRLS
DB00431,C0013390,0.1643,LapRLS
DB01043,C0033860,0.1643,LapRLS
DB00658,C0085605,0.1643,LapRLS
DB01018,C0423791,0.1643,LapRLS
DB00125,C0013428,0.1642,LapRLS
DB01019,C0029408,0.1642,LapRLS
DB01077,C0015967,0.1642,LapRLS
DB00431,C0151517,0.1642,LapRLS
DB00313,C0018021,0.1642,LapRLS
DB00753,C0014868,0.1642,LapRLS
DB04572,C0037299,0.1641,LapRLS
DB04572,C0026848,0.1641,LapRLS
DB00316,C0376545,0.1641,LapRLS
DB00804,C0311468,0.1641,LapRLS
DB00125,C0042510,0.16399999999999998,LapRLS
DB00720,C0037036,0.16399999999999998,LapRLS
DB00130,C0032617,0.16399999999999998,LapRLS
DB00727,C0038454,0.1639,LapRLS
DB06151,C0023052,0.1639,LapRLS
DB06151,C0017675,0.1639,LapRLS
DB00296,C0232462,0.1638,LapRLS
DB00597,C0003864,0.1638,LapRLS
DB00313,C0242350,0.1637,LapRLS
DB06261,C0017675,0.1636,LapRLS
DB00583,C0028734,0.1636,LapRLS
DB00290,C0027497,0.1635,LapRLS
DB00583,C0024282,0.1635,LapRLS
DB06261,C0345904,0.1635,LapRLS
DB06151,C0003962,0.1635,LapRLS
DB01142,C0011991,0.1634,LapRLS
DB00583,C3665347,0.1634,LapRLS
DB00753,C0035304,0.1634,LapRLS
DB00753,C0027051,0.1634,LapRLS
DB00877,C0033774,0.1634,LapRLS
DB00859,C0151798,0.1632,LapRLS
DB00597,C0497156,0.1632,LapRLS
DB01213,C0001824,0.1632,LapRLS
DB08826,C0013604,0.1632,LapRLS
DB06698,C0042023,0.1632,LapRLS
DB00125,C0020580,0.1631,LapRLS
DB01043,C0028738,0.1631,LapRLS
DB04572,C0007859,0.1631,LapRLS
DB00313,C0017601,0.163,LapRLS
DB00859,C0010692,0.163,LapRLS
DB01005,C0162297,0.163,LapRLS
DB01080,C0017152,0.1629,LapRLS
DB00828,C0013390,0.1629,LapRLS
DB00130,C0037036,0.1629,LapRLS
DB01019,C0030252,0.1629,LapRLS
DB00583,C0042345,0.1629,LapRLS
DB09265,C0018681,0.1628,LapRLS
DB01019,C0033860,0.1627,LapRLS
DB00859,C0040479,0.1627,LapRLS
DB00130,C0013428,0.1627,LapRLS
DB00597,C0002874,0.1626,LapRLS
DB00753,C0017675,0.1626,LapRLS
DB00220,C0042963,0.1625,LapRLS
DB00125,C0042571,0.1625,LapRLS
DB00727,C0015732,0.1625,LapRLS
DB00494,C0020649,0.1625,LapRLS
DB00666,C0000737,0.1625,LapRLS
DB00316,C0162285,0.1625,LapRLS
DB01080,C0019270,0.1625,LapRLS
DB00720,C0020578,0.1625,LapRLS
DB04572,C0151636,0.1625,LapRLS
DB00597,C0007859,0.1623,LapRLS
DB00640,C0015967,0.1623,LapRLS
DB11180,C0019572,0.1623,LapRLS
DB01080,C0149745,0.1623,LapRLS
DB06287,C0042963,0.1623,LapRLS
DB00431,C2239176,0.1622,LapRLS
DB00515,C0008370,0.1621,LapRLS
DB00187,C0423791,0.1621,LapRLS
DB09220,C0003862,0.1621,LapRLS
DB00313,C0035309,0.1621,LapRLS
DB00720,C0151889,0.1621,LapRLS
DB01008,C0034186,0.162,LapRLS
DB01236,C0152227,0.162,LapRLS
DB00753,C0029882,0.162,LapRLS
DB06287,C0011991,0.162,LapRLS
DB01236,C0023890,0.162,LapRLS
DB01019,C0042514,0.162,LapRLS
DB00597,C0011071,0.1618,LapRLS
DB00597,C0037199,0.1618,LapRLS
DB04572,C0003873,0.1618,LapRLS
DB00313,C0042023,0.1617,LapRLS
DB00130,C0035309,0.1617,LapRLS
DB01018,C0042109,0.1617,LapRLS
DB06151,C0004144,0.1617,LapRLS
DB06774,C0015230,0.1616,LapRLS
DB00828,C0042023,0.1616,LapRLS
DB01043,C0018021,0.1615,LapRLS
DB04868,C0002994,0.1615,LapRLS
DB00859,C0151878,0.1614,LapRLS
DB00544,C0014591,0.1614,LapRLS
DB00478,C0018991,0.1614,LapRLS
DB01236,C0037036,0.1612,LapRLS
DB01080,C0428977,0.1612,LapRLS
DB01043,C0007859,0.1612,LapRLS
DB00828,C0026837,0.1612,LapRLS
DB06711,C0027497,0.1612,LapRLS
DB00938,C0011991,0.161,LapRLS
DB09110,C0311468,0.1609,LapRLS
DB06698,C0162119,0.1609,LapRLS
DB00811,C0497552,0.1609,LapRLS
DB08889,C0000737,0.1609,LapRLS
DB01019,C0010692,0.1608,LapRLS
DB00472,C0037274,0.1608,LapRLS
DB06800,C0018681,0.1608,LapRLS
DB00659,C0009421,0.1608,LapRLS
DB06698,C0013390,0.1607,LapRLS
DB00753,C0034069,0.1607,LapRLS
DB00659,C0034359,0.1607,LapRLS
DB06151,C0003578,0.1607,LapRLS
DB04572,C0015732,0.1607,LapRLS
DB00996,C2937358,0.1606,LapRLS
DB01236,C0702166,0.1606,LapRLS
DB00597,C0018418,0.1605,LapRLS
DB00900,C0027497,0.1605,LapRLS
DB00478,C0026961,0.1605,LapRLS
DB01189,C0004509,0.1605,LapRLS
DB06243,C0231528,0.1605,LapRLS
DB00544,C0040264,0.1604,LapRLS
DB00727,C0018021,0.1604,LapRLS
DB11180,C0035243,0.1604,LapRLS
DB00125,C0004134,0.1604,LapRLS
DB01186,C0015672,0.1604,LapRLS
DB00130,C0013295,0.1603,LapRLS
DB01019,C0242350,0.1603,LapRLS
DB11180,C0376545,0.1603,LapRLS
DB06261,C0029882,0.1603,LapRLS
DB00313,C0497156,0.1603,LapRLS
DB01220,C0011991,0.1602,LapRLS
DB06261,C0026961,0.1602,LapRLS
DB01236,C0002170,0.1602,LapRLS
DB00720,C0162285,0.1602,LapRLS
DB00666,C0011991,0.1602,LapRLS
DB11180,C0043144,0.1601,LapRLS
DB00597,C0030193,0.1601,LapRLS
DB01043,C0002874,0.1601,LapRLS
DB06698,C0442874,0.1601,LapRLS
DB00659,C0231856,0.1601,LapRLS
DB08826,C0018681,0.16,LapRLS
DB00828,C0017979,0.16,LapRLS
DB00130,C0023052,0.16,LapRLS
DB00859,C0024282,0.16,LapRLS
DB06287,C0000737,0.1599,LapRLS
DB00337,C0037274,0.1599,LapRLS
DB01080,C0151798,0.1599,LapRLS
DB01019,C2225524,0.1599,LapRLS
DB06151,C0013362,0.1599,LapRLS
DB01367,C0033774,0.1598,LapRLS
DB00753,C0026837,0.1598,LapRLS
DB01043,C0042514,0.1598,LapRLS
DB00130,C0032326,0.1598,LapRLS
DB06774,C0917801,0.1598,LapRLS
DB00996,C0026848,0.1598,LapRLS
DB00130,C0002874,0.1596,LapRLS
DB06698,C0151889,0.1596,LapRLS
DB06699,C0018681,0.1596,LapRLS
DB12553,C0015230,0.1595,LapRLS
DB04871,C0015967,0.1595,LapRLS
DB00125,C0040822,0.1595,LapRLS
DB01080,C0151878,0.1595,LapRLS
DB00431,C0345904,0.1595,LapRLS
DB04572,C0035309,0.1595,LapRLS
DB00145,C1258215,0.1594,LapRLS
DB06698,C0162285,0.1594,LapRLS
DB00828,C0878544,0.1594,LapRLS
DB01359,C0042963,0.1594,LapRLS
DB01080,C0151603,0.1593,LapRLS
DB00583,C0007859,0.1592,LapRLS
DB06698,C0237849,0.1592,LapRLS
DB00710,C0009676,0.1591,LapRLS
DB01156,C0002792,0.1591,LapRLS
DB00998,C0027497,0.1591,LapRLS
DB00316,C0020580,0.159,LapRLS
DB00727,C0237849,0.1589,LapRLS
DB06151,C0003873,0.1589,LapRLS
DB00459,C0042963,0.1589,LapRLS
DB00448,C0019158,0.1589,LapRLS
DB00753,C0022346,0.1589,LapRLS
DB00316,C0231856,0.1588,LapRLS
DB00855,C0151723,0.1588,LapRLS
DB00458,C0008031,0.1588,LapRLS
DB00597,C0026848,0.1588,LapRLS
DB06698,C0152227,0.1587,LapRLS
DB01005,C0546817,0.1587,LapRLS
DB00125,C0242350,0.1585,LapRLS
DB00478,C0040046,0.1585,LapRLS
DB06261,C0020676,0.1585,LapRLS
DB01367,C0020649,0.1585,LapRLS
DB01005,C0392699,0.1584,LapRLS
DB01359,C0008031,0.1583,LapRLS
DB00828,C0035304,0.1582,LapRLS
DB00268,C0917801,0.1582,LapRLS
DB00178,C0000737,0.1582,LapRLS
DB09076,C0002792,0.1581,LapRLS
DB00130,C0020676,0.1581,LapRLS
DB00313,C0020676,0.158,LapRLS
DB01080,C0018021,0.158,LapRLS
DB00597,C0008350,0.158,LapRLS
DB05528,C0011991,0.158,LapRLS
DB01043,C0149745,0.158,LapRLS
DB00855,C0520888,0.1579,LapRLS
DB00611,C0027497,0.1578,LapRLS
DB01189,C0858867,0.1577,LapRLS
DB00859,C3665347,0.1577,LapRLS
DB01044,C0015230,0.1577,LapRLS
DB00996,C0023052,0.1576,LapRLS
DB00316,C0023066,0.1576,LapRLS
DB00572,C0033774,0.1575,LapRLS
DB00804,C0234632,0.1574,LapRLS
DB01019,C0013428,0.1574,LapRLS
DB01019,C0151603,0.1574,LapRLS
DB00753,C0043144,0.1574,LapRLS
DB09059,C0018681,0.1573,LapRLS
DB00125,C0008325,0.1572,LapRLS
DB00404,C0030193,0.1572,LapRLS
DB01149,C0018681,0.1572,LapRLS
DB06261,C0338831,0.1572,LapRLS
DB00915,C0017601,0.1571,LapRLS
DB00828,C0302809,0.1571,LapRLS
DB01043,C0026961,0.1571,LapRLS
DB00859,C0085631,0.157,LapRLS
DB00915,C0010692,0.157,LapRLS
DB01012,C0043352,0.157,LapRLS
DB00478,C0018802,0.157,LapRLS
DB00299,C0015967,0.157,LapRLS
DB00659,C0026837,0.157,LapRLS
DB00130,C0338831,0.1569,LapRLS
DB00515,C0031154,0.1569,LapRLS
DB00299,C0917801,0.1569,LapRLS
DB08881,C0000737,0.1569,LapRLS
DB00285,C0344232,0.1569,LapRLS
DB00996,C0003873,0.1569,LapRLS
DB01359,C0043352,0.1569,LapRLS
DB00659,C0522055,0.1568,LapRLS
DB06261,C0035304,0.1568,LapRLS
DB00313,C0017574,0.1568,LapRLS
DB06151,C2225524,0.1568,LapRLS
DB00753,C0162119,0.1567,LapRLS
DB00544,C0018965,0.1567,LapRLS
DB00431,C0022408,0.1566,LapRLS
DB06774,C0018681,0.1565,LapRLS
DB00597,C0003962,0.1565,LapRLS
DB00313,C0008350,0.1565,LapRLS
DB00443,C0018681,0.1564,LapRLS
DB00316,C0018800,0.1564,LapRLS
DB01019,C0010200,0.1563,LapRLS
DB00753,C0025160,0.1563,LapRLS
DB11180,C0008350,0.1563,LapRLS
DB04572,C0152227,0.1562,LapRLS
DB06698,C0017574,0.1562,LapRLS
DB00478,C0029408,0.1562,LapRLS
DB01080,C0003537,0.1562,LapRLS
DB06261,C0151889,0.1562,LapRLS
DB00986,C0027497,0.1562,LapRLS
DB01019,C0029456,0.1561,LapRLS
DB04572,C0020615,0.1561,LapRLS
DB00431,C0497156,0.1561,LapRLS
DB01213,C0003578,0.1561,LapRLS
DB00828,C0085702,0.156,LapRLS
DB00964,C0040822,0.156,LapRLS
DB00363,C0000737,0.156,LapRLS
DB01236,C0035309,0.1559,LapRLS
DB00544,C0040822,0.1559,LapRLS
DB00859,C0026827,0.1559,LapRLS
DB00431,C0011606,0.1558,LapRLS
DB00753,C0878544,0.1558,LapRLS
DB00431,C0018800,0.1557,LapRLS
DB00720,C0043144,0.1557,LapRLS
DB00316,C0235063,0.1556,LapRLS
DB09041,C0015230,0.1556,LapRLS
DB11180,C0020598,0.1556,LapRLS
DB00583,C0162429,0.1556,LapRLS
DB00720,C0085584,0.1555,LapRLS
DB00315,C0042963,0.1555,LapRLS
DB06261,C0042024,0.1554,LapRLS
DB00313,C0038454,0.1553,LapRLS
DB00855,C0021843,0.1553,LapRLS
DB00597,C0151517,0.1553,LapRLS
DB01008,C0035243,0.1552,LapRLS
DB06698,C0020578,0.1552,LapRLS
DB06698,C0020615,0.1552,LapRLS
DB09110,C0031154,0.1552,LapRLS
DB00130,C1145670,0.1552,LapRLS
DB00273,C0740651,0.1551,LapRLS
DB06795,C0015967,0.1551,LapRLS
DB01189,C1142305,0.155,LapRLS
DB00915,C0002994,0.1549,LapRLS
DB01080,C0033860,0.1549,LapRLS
DB00659,C0014534,0.1549,LapRLS
DB00960,C0042963,0.1548,LapRLS
DB04572,C0014591,0.1548,LapRLS
DB00316,C0085702,0.1548,LapRLS
DB01236,C0237849,0.1548,LapRLS
DB01008,C0029456,0.1547,LapRLS
DB00597,C0004144,0.1547,LapRLS
DB01008,C2239176,0.1547,LapRLS
DB00497,C0011991,0.1546,LapRLS
DB01213,C0231835,0.1546,LapRLS
DB01019,C0017574,0.1546,LapRLS
DB01005,C0085682,0.1546,LapRLS
DB00640,C0000737,0.1546,LapRLS
DB00911,C0011991,0.1546,LapRLS
DB01205,C0018681,0.1545,LapRLS
DB11180,C0085702,0.1545,LapRLS
DB00710,C0043352,0.1545,LapRLS
DB00915,C0017152,0.1545,LapRLS
DB06698,C0025160,0.1544,LapRLS
DB01017,C0042963,0.1544,LapRLS
DB04871,C0020649,0.1543,LapRLS
DB00939,C0027497,0.1542,LapRLS
DB00844,C0011991,0.1542,LapRLS
DB00458,C0013404,0.1542,LapRLS
DB06698,C0034359,0.1542,LapRLS
DB01008,C0038454,0.1541,LapRLS
DB01008,C0022408,0.1541,LapRLS
DB00855,C0028960,0.154,LapRLS
DB00855,C0005779,0.154,LapRLS
DB08816,C0042963,0.1539,LapRLS
DB06698,C0017979,0.1539,LapRLS
DB06775,C0019158,0.1539,LapRLS
DB00130,C0008350,0.1538,LapRLS
DB06795,C0013404,0.1538,LapRLS
DB00334,C0231528,0.1538,LapRLS
DB00187,C0085649,0.1537,LapRLS
DB01008,C0344232,0.1537,LapRLS
DB00753,C0006277,0.1536,LapRLS
DB00915,C0442874,0.1535,LapRLS
DB01019,C0037199,0.1535,LapRLS
DB00720,C0232726,0.1534,LapRLS
DB01327,C0000737,0.1534,LapRLS
DB01080,C0018099,0.1534,LapRLS
DB01019,C0002874,0.1534,LapRLS
DB00727,C0042267,0.1534,LapRLS
DB06795,C0030554,0.1534,LapRLS
DB01236,C0020578,0.1534,LapRLS
DB01229,C0000737,0.1534,LapRLS
DB01008,C0019158,0.1533,LapRLS
DB00597,C0042571,0.1533,LapRLS
DB00130,C0002170,0.1533,LapRLS
DB00544,C0033975,0.1533,LapRLS
DB11180,C0014534,0.1532,LapRLS
DB00659,C0008350,0.1532,LapRLS
DB00583,C2830004,0.1531,LapRLS
DB00583,C0017181,0.1531,LapRLS
DB06261,C0152227,0.1531,LapRLS
DB00316,C0019572,0.153,LapRLS
DB00201,C0011991,0.153,LapRLS
DB01080,C0018965,0.153,LapRLS
DB01255,C0003862,0.1529,LapRLS
DB01012,C0002792,0.1529,LapRLS
DB01019,C0025323,0.1528,LapRLS
DB00727,C0034069,0.1528,LapRLS
DB00335,C0000737,0.1528,LapRLS
DB01149,C0043352,0.1528,LapRLS
DB00720,C0497156,0.1527,LapRLS
DB08815,C0018681,0.1527,LapRLS
DB00544,C0011168,0.1527,LapRLS
DB08826,C0009676,0.1527,LapRLS
DB00125,C0020676,0.1526,LapRLS
DB00130,C0003962,0.1526,LapRLS
DB06151,C0345904,0.1526,LapRLS
DB00969,C0042963,0.1526,LapRLS
DB00204,C0428977,0.1525,LapRLS
DB01008,C0017979,0.1525,LapRLS
DB00597,C0042267,0.1525,LapRLS
DB11180,C0442874,0.1525,LapRLS
DB01008,C0162285,0.1524,LapRLS
DB06290,C0042963,0.1524,LapRLS
DB00828,C0023890,0.1524,LapRLS
DB01236,C0522055,0.1524,LapRLS
DB06261,C0037036,0.1523,LapRLS
DB01008,C0017565,0.1523,LapRLS
DB00458,C0428977,0.1523,LapRLS
DB00659,C0017979,0.1522,LapRLS
DB01236,C0035304,0.1522,LapRLS
DB00727,C0026961,0.1522,LapRLS
DB00478,C0027051,0.1522,LapRLS
DB00828,C0376545,0.1522,LapRLS
DB01236,C0017979,0.1521,LapRLS
DB00538,C0042963,0.1521,LapRLS
DB00583,C0033860,0.1521,LapRLS
DB06261,C0302809,0.152,LapRLS
DB00200,C0042963,0.152,LapRLS
DB00740,C0015230,0.152,LapRLS
DB00197,C0018681,0.152,LapRLS
DB06261,C0085584,0.152,LapRLS
DB01019,C0497156,0.1519,LapRLS
DB06774,C0011991,0.1519,LapRLS
DB00441,C0000737,0.1519,LapRLS
DB09059,C0011991,0.1519,LapRLS
DB01242,C0037274,0.1519,LapRLS
DB06699,C0027497,0.1519,LapRLS
DB04871,C0030554,0.1518,LapRLS
DB00125,C0042514,0.1518,LapRLS
DB06243,C0000737,0.1517,LapRLS
DB01213,C0152032,0.1517,LapRLS
DB04572,C0151603,0.1517,LapRLS
DB08826,C0011991,0.1517,LapRLS
DB00431,C0162119,0.1517,LapRLS
DB11180,C0034186,0.1516,LapRLS
DB00627,C0030305,0.1516,LapRLS
DB00478,C0017574,0.1516,LapRLS
DB01236,C0019572,0.1515,LapRLS
DB00355,C0027497,0.1515,LapRLS
DB06151,C0030920,0.1515,LapRLS
DB00859,C0042345,0.1515,LapRLS
DB00659,C0022346,0.1514,LapRLS
DB01019,C0003864,0.1514,LapRLS
DB00969,C0011991,0.1513,LapRLS
DB00753,C0008325,0.1513,LapRLS
DB00401,C0042963,0.1513,LapRLS
DB04572,C0008350,0.1512,LapRLS
DB04572,C0042023,0.1512,LapRLS
DB00828,C0013604,0.1512,LapRLS
DB06261,C1704272,0.1512,LapRLS
DB00125,C0032285,0.1511,LapRLS
DB00285,C0030193,0.1511,LapRLS
DB00847,C0311468,0.151,LapRLS
DB01189,C0028960,0.151,LapRLS
DB00720,C0017979,0.151,LapRLS
DB00828,C0018800,0.151,LapRLS
DB00996,C0034069,0.151,LapRLS
DB01050,C0917801,0.151,LapRLS
DB00829,C0018681,0.151,LapRLS
DB00316,C0023473,0.151,LapRLS
DB01008,C0018926,0.151,LapRLS
DB00720,C0034359,0.1509,LapRLS
DB00381,C0042963,0.1509,LapRLS
DB00659,C0043144,0.1509,LapRLS
DB01373,C0011991,0.1509,LapRLS
DB00432,C0027497,0.1509,LapRLS
DB11180,C0023473,0.1509,LapRLS
DB04871,C0002792,0.1509,LapRLS
DB00313,C0015732,0.1509,LapRLS
DB01203,C0018681,0.1509,LapRLS
DB08822,C0042963,0.1508,LapRLS
DB00432,C0011991,0.1507,LapRLS
DB00915,C3665347,0.1507,LapRLS
DB00859,C2225524,0.1506,LapRLS
DB00828,C0344232,0.1506,LapRLS
DB00956,C0011991,0.1506,LapRLS
DB00332,C0020649,0.1505,LapRLS
DB00313,C0033860,0.1505,LapRLS
DB00297,C0008031,0.1505,LapRLS
DB06772,C0015230,0.1504,LapRLS
DB00125,C0032326,0.1503,LapRLS
DB01019,C0032326,0.1503,LapRLS
DB00313,C0003962,0.1502,LapRLS
DB00659,C2937358,0.1502,LapRLS
DB01136,C0015230,0.1502,LapRLS
DB00900,C0030554,0.1502,LapRLS
DB00915,C0004238,0.1502,LapRLS
DB00597,C0442874,0.1501,LapRLS
DB00125,C0740394,0.1501,LapRLS
DB00130,C0008325,0.1501,LapRLS
DB00432,C0042963,0.1501,LapRLS
DB00811,C0740651,0.15,LapRLS
DB06817,C0042963,0.1499,LapRLS
DB01131,C0027497,0.1499,LapRLS
DB01181,C0085612,0.1499,LapRLS
DB00859,C0029408,0.1499,LapRLS
DB00535,C0011991,0.1499,LapRLS
DB00478,C0020473,0.1498,LapRLS
DB00531,C0042963,0.1498,LapRLS
DB00720,C0302809,0.1498,LapRLS
DB11180,C0018800,0.1498,LapRLS
DB00583,C0042514,0.1498,LapRLS
DB00619,C0854107,0.1497,LapRLS
DB01236,C0376545,0.1497,LapRLS
DB00544,C0026826,0.1497,LapRLS
DB00583,C0018418,0.1496,LapRLS
DB00204,C0033774,0.1496,LapRLS
DB00659,C0011175,0.1496,LapRLS
DB01236,C0520966,0.1496,LapRLS
DB00431,C0878544,0.1495,LapRLS
DB00235,C0033774,0.1495,LapRLS
DB00145,C0010200,0.1494,LapRLS
DB01359,C0015230,0.1494,LapRLS
DB00491,C0042963,0.1494,LapRLS
DB00493,C0030312,0.1494,LapRLS
DB00640,C0232462,0.1493,LapRLS
DB00727,C0029456,0.1493,LapRLS
DB00431,C0152227,0.1493,LapRLS
DB00125,C0013362,0.1493,LapRLS
DB08896,C0011991,0.1493,LapRLS
DB06698,C0043144,0.1492,LapRLS
DB00494,C0033774,0.1492,LapRLS
DB00178,C0015967,0.1492,LapRLS
DB08893,C0042963,0.1492,LapRLS
DB00316,C0035508,0.1491,LapRLS
DB06261,C0030920,0.1491,LapRLS
DB06211,C0042963,0.1491,LapRLS
DB06151,C0002418,0.1491,LapRLS
DB00478,C0042510,0.149,LapRLS
DB00457,C0015230,0.149,LapRLS
DB01080,C0020461,0.149,LapRLS
DB00478,C0042024,0.149,LapRLS
DB00317,C0015672,0.1489,LapRLS
DB05109,C0018681,0.1489,LapRLS
DB00859,C0008325,0.1488,LapRLS
DB00597,C0003873,0.1488,LapRLS
DB04871,C0009676,0.1488,LapRLS
DB00855,C0004509,0.1487,LapRLS
DB11180,C0006384,0.1487,LapRLS
DB00130,C0038454,0.1487,LapRLS
DB06261,C0034186,0.1487,LapRLS
DB01050,C0009676,0.1487,LapRLS
DB01043,C0151636,0.1486,LapRLS
DB00301,C0011991,0.1486,LapRLS
DB00204,C0042963,0.1486,LapRLS
DB06151,C0034063,0.1486,LapRLS
DB00720,C0019572,0.1486,LapRLS
DB04572,C0424295,0.1486,LapRLS
DB00130,C0151740,0.1486,LapRLS
DB11180,C0020578,0.1486,LapRLS
DB00996,C0003962,0.1485,LapRLS
DB00828,C0018802,0.1485,LapRLS
DB00337,C0008031,0.1485,LapRLS
